millisSinceGpsEpoch,constellationType,svid,signalType,xSatPosM,ySatPosM,zSatPosM,satClkBiasM,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM
315038006.0,3,22,Glonass_L1,21488485.01172521,8830093.08071938,10675722.356013704,63415.01797848989,21903259.1667992,0.32,-44.802536798294895,0.0,0.0
315038006.0,3,23,Glonass_L1,11208234.838941006,-4818904.11073905,22386615.06089986,6290.056547328215,21518061.075401,0.32,28.504263208534347,0.0,0.0
315038206.0,1,1,GPS_L1,15702857.053677555,591680.5209969628,21347473.561762456,9929.987283173135,22007487.1835064,0.32,5.787329765022634,0.0,0.0
315038206.0,1,11,GPS_L1,20195532.265527457,4129064.538239224,16180943.46107128,-198841.7079106565,22058124.9233521,0.32,-17.55856331414469,0.0,0.0
315038206.0,3,7,Glonass_L1,10445585.199500876,6750647.881417341,22310442.787851844,-3195.975101483401,21401821.161487,0.32,-33.50040829913133,0.0,0.0
315038206.0,3,22,Glonass_L1,21488747.074121594,8830227.13712188,10675086.592001555,63415.01802468176,21903358.6504905,0.32,-44.802536798294895,0.0,0.0
315038206.0,3,23,Glonass_L1,11208746.857947106,-4818564.594087733,22386431.84597228,6290.056506391549,21517991.6584349,0.32,28.504263208534347,0.0,0.0
315038406.0,1,1,GPS_L1,15703014.321496202,592203.1575026773,21347348.70313921,9929.98736287643,22007476.4341722,0.32,5.787329765022634,0.0,0.0
315038406.0,1,11,GPS_L1,20195763.570282944,4129440.217692148,16180571.863538316,-198841.708001682,22058168.3918445,0.32,-17.55856331414469,0.0,0.0
315038406.0,3,7,Glonass_L1,10445033.93128446,6750906.52274568,22310622.38151858,-3195.975060757814,21401883.1097599,0.32,-33.50040829913133,0.0,0.0
315038406.0,3,22,Glonass_L1,21489009.12449816,8830361.179333678,10674450.817803033,63415.01807096053,21903458.1516321,0.32,-44.802536798294895,0.0,0.0
315038406.0,3,23,Glonass_L1,11209258.878459886,-4818225.088762822,22386248.609507512,6290.056465470307,21517922.4683215,0.32,28.504263208534347,0.0,0.0
315038606.0,1,1,GPS_L1,15703171.594460463,592725.7890396919,21347223.826241378,9929.98744258795,22007465.7371888,0.32,5.787329765022634,0.0,0.0
315038606.0,1,11,GPS_L1,20195994.872400846,4129815.887617552,16180200.251667753,-198841.7080927993,22058211.9126875,0.32,-17.55856331414469,0.0,0.0
315038606.0,3,7,Glonass_L1,10444482.662844054,6751165.175133852,22310801.95384086,-3195.9750200443987,21401945.1103836,0.32,-33.50040829913133,0.0,0.0
315038606.0,3,22,Glonass_L1,21489271.1628543,8830495.207355035,10673815.033418749,63415.018117326166,21903557.7051243,0.32,-44.802536798294895,0.0,0.0
315038606.0,3,23,Glonass_L1,11209770.90047863,-4817885.5947646005,22386065.35150574,6290.056424564512,21517853.1560567,0.32,28.504263208534347,0.0,0.0
315038806.0,1,1,GPS_L1,15703328.872570056,593248.415607375,21347098.931069124,9929.987522307683,22007454.935504,0.32,5.787329765022634,0.0,0.0
315038806.0,1,11,GPS_L1,20196226.171880685,4130191.548015166,16179828.625460044,-198841.70818400825,22058255.4335305,0.32,-17.55856331414469,0.0,0.0
315038806.0,3,7,Glonass_L1,10443931.394180544,6751423.838581581,22310981.50481848,-3195.974979343188,21402007.1633579,0.32,-33.50040829913133,0.0,0.0
315038806.0,3,22,Glonass_L1,21489533.18918935,8830629.221186189,10673179.238849496,63415.01816377868,21903657.1015645,0.32,-44.802536798294895,0.0,0.0
315038806.0,3,23,Glonass_L1,11210282.924002469,-4817546.112093449,22385882.07196721,6290.056383674186,21517783.8088914,0.32,28.504263208534347,0.0,0.0
315039006.0,1,1,GPS_L1,15703486.15582482,593771.0372055506,21346974.017622493,9929.98760203562,22007444.3432218,0.32,5.787329765022634,0.0,0.0
315039006.0,1,11,GPS_L1,20196457.468722165,4130567.1988850464,16179456.984915324,-198841.7082753089,22058299.0765251,0.32,-17.55856331414469,0.0,0.0
315039006.0,3,7,Glonass_L1,10443380.125294344,6751682.513088815,22311161.034451377,-3195.974938654213,21402069.1988819,0.32,-33.50040829913133,0.0,0.0
315039006.0,3,22,Glonass_L1,21489795.203502856,8830763.22082748,10672543.434095524,63415.01821031802,21903756.6376065,0.32,-44.802536798294895,0.0,0.0
315039006.0,3,23,Glonass_L1,11210794.94903098,-4817206.64074945,22385698.770892013,6290.056342799351,21517714.374475,0.32,28.504263208534347,0.0,0.0
315039206.0,1,1,GPS_L1,15703643.444224454,594293.6538335867,21346849.08590165,9929.987681771749,22007433.6287881,0.32,5.787329765022634,0.0,0.0
315039206.0,1,11,GPS_L1,20196688.762924813,4130942.840226922,16179085.33003405,-198841.70836670103,22058342.667169,0.32,-17.55856331414469,0.0,0.0
315039206.0,3,7,Glonass_L1,10442828.856186334,6751941.198655274,22311340.54273934,-3195.9748979775068,21402131.2867566,0.32,-33.50040829913133,0.0,0.0
315039206.0,3,22,Glonass_L1,21490057.20579416,8830897.206279138,10671907.61915763,63415.0182569442,21903856.1038476,0.32,-44.802536798294895,0.0,0.0
315039206.0,3,23,Glonass_L1,11211306.975563295,-4816867.180732986,22385515.448280368,6290.056301940036,21517645.0622101,0.32,28.504263208534347,0.0,0.0
315039406.0,1,1,GPS_L1,15703800.737768712,594816.2654910039,21346724.13590673,9929.987761516048,22007422.8445535,0.32,5.787329765022634,0.0,0.0
315039406.0,1,11,GPS_L1,20196920.0544882,4131318.472040632,16178713.660816573,-198841.70845818456,22058386.1531116,0.32,-17.55856331414469,0.0,0.0
315039406.0,3,7,Glonass_L1,10442277.58685725,6752199.895280758,22311520.02968221,-3195.9748573131005,21402193.4618824,0.32,-33.50040829913133,0.0,0.0
315039406.0,3,22,Glonass_L1,21490319.196062647,8831031.177541431,10671271.794036422,63415.018303657154,21903955.6224394,0.32,-44.802536798294895,0.0,0.0
315039406.0,3,23,Glonass_L1,11211819.003598703,-4816527.732044338,22385332.10413248,6290.056261096262,21517575.7150448,0.32,28.504263208534347,0.0,0.0
315039606.0,1,1,GPS_L1,15703958.036457352,595338.8721773218,21346599.167637832,9929.987841268514,22007412.1650203,0.32,5.787329765022634,0.0,0.0
315039606.0,1,11,GPS_L1,20197151.34341191,4131694.094326013,16178341.977263236,-198841.7085497593,22058429.5867036,0.32,-17.55856331414469,0.0,0.0
315039606.0,3,7,Glonass_L1,10441726.31730782,6752458.602965063,22311699.495279822,-3195.974816661026,21402255.4974065,0.32,-33.50040829913133,0.0,0.0
315039606.0,3,22,Glonass_L1,21490581.174307737,8831165.134614626,10670635.958732516,63415.01835045691,21904055.1933818,0.32,-44.802536798294895,0.0,0.0
315039606.0,3,23,Glonass_L1,11212331.033136472,-4816188.294683788,22385148.738448527,6290.056220268051,21517506.2980787,0.32,28.504263208534347,0.0,0.0
315039806.0,1,1,GPS_L1,15704115.340290071,595861.4738919087,21346474.181095146,9929.987921029133,22007401.485487,0.32,5.787329765022634,0.0,0.0
315039806.0,1,11,GPS_L1,20197382.62969546,4132069.707082794,16177970.279374504,-198841.70864142515,22058473.1773475,0.32,-17.55856331414469,0.0,0.0
315039806.0,3,7,Glonass_L1,10441175.047538936,6752717.321707915,22311878.93953197,-3195.974776021315,21402317.6201817,0.32,-33.50040829913133,0.0,0.0
315039806.0,3,22,Glonass_L1,21490843.140528742,8831299.077498954,10670000.113246713,63415.01839734341,21904154.6770732,0.32,-44.802536798294895,0.0,0.0
315039806.0,3,23,Glonass_L1,11212843.064175744,-4815848.868651717,22384965.35122875,6290.056179455428,21517436.8287619,0.32,28.504263208534347,0.0,0.0
315040006.0,1,1,GPS_L1,15704272.649266714,596384.070634589,21346349.17627869,9929.988000797886,22007390.666352,0.32,5.787329765022634,0.0,0.0
315040006.0,1,11,GPS_L1,20197613.913338564,4132445.310311034,16177598.567150503,-198841.708733182,22058516.7679914,0.32,-17.55856331414469,0.0,0.0
315040006.0,3,7,Glonass_L1,10440623.777551005,6752976.0515092565,22312058.3624386,-3195.974735394,21402379.8825586,0.32,-33.50040829913133,0.0,0.0
315040006.0,3,8,Glonass_L1,22041187.13156475,-4280362.517215147,12151807.450419324,-8064.044695568044,21861108.5298409,0.64,36.909169106627786,0.0,0.0
315040006.0,3,22,Glonass_L1,21491105.09472524,8831433.006194757,10669364.257579252,63415.018444316665,21904254.2131151,0.32,-44.802536798294895,0.0,0.0
315040006.0,3,23,Glonass_L1,11213355.096716093,-4815509.453948208,22384781.94247324,6290.056138658419,21517367.4641463,0.32,28.504263208534347,0.0,0.0
315040206.0,1,1,GPS_L1,15704429.963386985,596906.6624047305,21346224.15318866,9929.988080574769,22007379.8297668,0.32,5.787329765022634,0.0,0.0
315040206.0,1,11,GPS_L1,20197845.194340743,4132820.9040104593,16177226.840591695,-198841.70882502964,22058560.3237349,0.32,-17.55856331414469,0.0,0.0
315040206.0,3,7,Glonass_L1,10440072.507344907,6753234.792368813,22312237.763999484,-3195.9746947791123,21402442.0751346,0.32,-33.50040829913133,0.0,0.0
315040206.0,3,8,Glonass_L1,22040877.60576136,-4280242.325343195,12152413.972735563,-8064.044658425426,21861023.1982761,0.64,36.909169106627786,0.0,0.0
315040206.0,3,22,Glonass_L1,21491367.03689653,8831566.920702267,10668728.391730934,63415.01849137663,21904353.8887589,0.32,-44.802536798294895,0.0,0.0
315040206.0,3,23,Glonass_L1,11213867.130756652,-4815170.050573642,22384598.512182225,6290.0560978770445,21517297.9773793,0.32,28.504263208534347,0.0,0.0
315040406.0,1,1,GPS_L1,15704587.282650637,597429.2492018535,21346099.11182516,9929.988160359762,22007369.028082,0.32,5.787329765022634,0.0,0.0
315040406.0,1,11,GPS_L1,20198076.472701564,4133196.488180909,16176855.09969843,-198841.708916968,22058603.9841797,0.32,-17.55856331414469,0.0,0.0
315040406.0,3,7,Glonass_L1,10439521.23692139,6753493.544286384,22312417.14421448,-3195.9746541766835,21402504.2328102,0.32,-33.50040829913133,0.0,0.0
315040406.0,3,8,Glonass_L1,22040568.06703376,-4280122.121251081,12153020.483405473,-8064.044621180983,21860936.6975468,0.64,36.909169106627786,0.0,0.0
315040406.0,3,22,Glonass_L1,21491628.967042048,8831700.821021752,10668092.515702369,63415.01853852329,21904453.3200996,0.32,-44.802536798294895,0.0,0.0
315040406.0,3,23,Glonass_L1,11214379.166296704,-4814830.658528303,22384415.0603559,6290.056057111329,21517228.4906123,0.32,28.504263208534347,0.0,0.0
315040606.0,1,1,GPS_L1,15704744.60705742,597951.8310254783,21345974.052188314,9929.988240152856,22007358.3136484,0.32,5.787329765022634,0.0,0.0
315040606.0,1,11,GPS_L1,20198307.74842062,4133572.062822221,16176483.344471056,-198841.709008997,22058647.609724,0.32,-17.55856331414469,0.0,0.0
315040606.0,3,7,Glonass_L1,10438969.966281166,6753752.307261763,22312596.5030834,-3195.9746135867467,21402566.4602866,0.32,-33.50040829913133,0.0,0.0
315040606.0,3,8,Glonass_L1,22040258.515382554,-4280001.904938535,12153626.98242848,-8064.044583834866,21860852.0116401,0.64,36.909169106627786,0.0,0.0
315040606.0,3,22,Glonass_L1,21491890.885161176,8831834.70715348,10667456.629494172,63415.01858575663,21904552.7863407,0.32,-44.802536798294895,0.0,0.0
315040606.0,3,23,Glonass_L1,11214891.203335524,-4814491.277812469,22384231.58699445,6290.056016361298,21517159.1259967,0.32,28.504263208534347,0.0,0.0
315040806.0,1,1,GPS_L1,15704901.936607037,598474.4078749726,21345848.97427829,9929.988319954038,22007347.6515653,0.32,5.787329765022634,0.0,0.0
315040806.0,1,11,GPS_L1,20198539.02149742,4133947.6279341257,16176111.57491003,-198841.7091011165,22058691.2527186,0.32,-17.55856331414469,0.0,0.0
315040806.0,3,7,Glonass_L1,10438418.695425134,6754011.081294674,22312775.840606056,-3195.974573009332,21402628.600512,0.32,-33.50040829913133,0.0,0.0
315040806.0,3,8,Glonass_L1,22039948.95080843,-4279881.676405316,12154233.469803838,-8064.044546387224,21860765.0746553,0.64,36.909169106627786,0.0,0.0
315040806.0,3,22,Glonass_L1,21492152.791253243,8831968.579097677,10666820.73310714,63415.01863307663,21904652.2002311,0.32,-44.802536798294895,0.0,0.0
315040806.0,3,23,Glonass_L1,11215403.241872253,-4814151.908426522,22384048.092098136,6290.055975626973,21517089.7264808,0.32,28.504263208534347,0.0,0.0
315041006.0,1,1,GPS_L1,15705059.27129933,598996.979750161,21345723.87809514,9929.9883997633,22007336.9720321,0.32,5.787329765022634,0.0,0.0
315041006.0,1,11,GPS_L1,20198770.291931693,4134323.183516678,16175739.791015483,-198841.70919332613,22058734.9829642,0.32,-17.55856331414469,0.0,0.0
315041006.0,3,7,Glonass_L1,10437867.424353698,6754269.866385067,22312955.156782385,-3195.9745324444725,21402690.8105382,0.32,-33.50040829913133,0.0,0.0
315041006.0,3,22,Glonass_L1,21492414.68531781,8832102.43685469,10666184.82654152,63415.01868048326,21904751.5966714,0.32,-44.802536798294895,0.0,0.0
315041006.0,3,23,Glonass_L1,11215915.28190646,-4813812.550370547,22383864.57566701,6290.055934908379,21517020.4142159,0.32,28.504263208534347,0.0,0.0
315041206.0,1,1,GPS_L1,15705216.611134008,599519.5466504117,21345598.76363901,9929.98847958062,22007326.3273992,0.32,5.787329765022634,0.0,0.0
315041206.0,1,11,GPS_L1,20199001.559722938,4134698.729569608,16175367.992787872,-198841.7092856261,22058778.4689069,0.32,-17.55856331414469,0.0,0.0
315041206.0,3,7,Glonass_L1,10437316.153067747,6754528.662532661,22313134.45161217,-3195.9744918921992,21402752.9507636,0.32,-33.50040829913133,0.0,0.0
315041206.0,3,8,Glonass_L1,22039329.78289337,-4279641.182675603,12155446.409610182,-8064.044471187968,21860593.4866643,0.64,36.909169106627786,0.0,0.0
315041206.0,3,22,Glonass_L1,21492676.5673542,8832236.280424748,10665548.9097981,63415.01872797652,21904851.0454623,0.32,-44.802536798294895,0.0,0.0
315041206.0,3,23,Glonass_L1,11216427.323437285,-4813473.203644924,22383681.03770132,6290.055894205539,21516950.9797995,0.32,28.504263208534347,0.0,0.0
315041406.0,1,1,GPS_L1,15705373.95611082,600042.1085752444,21345473.63091005,9929.98855940599,22007315.647866,0.32,5.787329765022634,0.0,0.0
315041406.0,1,11,GPS_L1,20199232.82487074,4135074.2660927526,16174996.180227552,-198841.7093780161,22058822.1468019,0.32,-17.55856331414469,0.0,0.0
315041406.0,3,7,Glonass_L1,10436764.881568016,6754787.469737256,22313313.725095257,-3195.974451352545,21402815.0037379,0.32,-33.50040829913133,0.0,0.0
315041406.0,3,22,Glonass_L1,21492938.43736182,8832370.109808119,10664912.982877504,63415.018775556375,21904950.6338549,0.32,-44.802536798294895,0.0,0.0
315041406.0,3,23,Glonass_L1,11216939.366464006,-4813133.868249937,22383497.47820127,6290.055853518478,21516881.5453832,0.32,28.504263208534347,0.0,0.0
315041606.0,1,1,GPS_L1,15705531.306229517,600564.6655241795,21345348.47990836,9929.9886392394,22007305.1079345,0.32,5.787329765022634,0.0,0.0
315041606.0,1,11,GPS_L1,20199464.08737468,4135449.793085951,16174624.353334868,-198841.70947049608,22058865.7897964,0.32,-17.55856331414469,0.0,0.0
315041606.0,3,7,Glonass_L1,10436213.609855227,6755046.287998649,22313492.97723148,-3195.974410825542,21402877.0741624,0.32,-33.50040829913133,0.0,0.0
315041606.0,3,22,Glonass_L1,21493200.29534008,8832503.925005069,10664277.045780342,63415.0188232228,21905050.0651956,0.32,-44.802536798294895,0.0,0.0
315041606.0,3,23,Glonass_L1,11217451.4109859,-4812794.544185863,22383313.897167027,6290.055812847217,21516812.2854689,0.32,28.504263208534347,0.0,0.0
315041806.0,1,1,GPS_L1,15705688.661489803,601087.217496585,21345223.31063412,9929.988719080837,22007294.3760506,0.32,5.787329765022634,0.0,0.0
315041806.0,1,11,GPS_L1,20199695.34723428,4135825.3105489314,16174252.512110278,-198841.70956306584,22058909.4502412,0.32,-17.55856331414469,0.0,0.0
315041806.0,3,7,Glonass_L1,10435662.337930275,6755305.117316563,22313672.208020624,-3195.9743703112213,21402939.1969376,0.32,-33.50040829913133,0.0,0.0
315041806.0,3,22,Glonass_L1,21493462.14128829,8832637.726015829,10663641.098507408,63415.018870975786,21905149.4616358,0.32,-44.802536798294895,0.0,0.0
315041806.0,3,23,Glonass_L1,11217963.457002109,-4812455.231453087,22383130.294598844,6290.055772191782,21516743.0779054,0.32,28.504263208534347,0.0,0.0
315042006.0,1,1,GPS_L1,15705846.021891523,601609.7644922853,21345098.123087365,9929.98879893028,22007283.8535693,0.32,5.787329765022634,0.0,0.0
315042006.0,1,11,GPS_L1,20199926.60444925,4136200.818481751,16173880.656553913,-198841.7096557252,22058953.1455864,0.32,-17.55856331414469,0.0,0.0
315042006.0,3,7,Glonass_L1,10435111.065793565,6755563.957690943,22313851.41746264,-3195.9743298096137,21403001.3720634,0.32,-33.50040829913133,0.0,0.0
315042006.0,3,22,Glonass_L1,21493723.97520602,8832771.512840746,10663005.14105895,63415.0189188153,21905249.0500285,0.32,-44.802536798294895,0.0,0.0
315042006.0,3,23,Glonass_L1,11218475.5045122,-4812115.93005169,22382946.670496803,6290.055731552196,21516673.7656405,0.32,28.504263208534347,0.0,0.0
315042206.0,1,1,GPS_L1,15706003.387434382,602132.3065106483,21344972.91726827,9929.988878787728,22007273.2438369,0.32,5.787329765022634,0.0,0.0
315042206.0,1,11,GPS_L1,20200157.859019097,4136576.316884139,16173508.786666231,-198841.70974847424,22058996.7536806,0.32,-17.55856331414469,0.0,0.0
315042206.0,3,7,Glonass_L1,10434559.793445986,6755822.809121515,22314030.605557304,-3195.974289320752,21403063.4424879,0.32,-33.50040829913133,0.0,0.0
315042206.0,3,22,Glonass_L1,21493985.7970926,8832905.285480049,10662369.17343576,63415.01896674134,21905348.6384211,0.32,-44.802536798294895,0.0,0.0
315042206.0,3,23,Glonass_L1,11218987.553515311,-4811776.639982054,22382763.02486114,6290.055690928483,21516604.2439731,0.32,28.504263208534347,0.0,0.0
315042406.0,1,1,GPS_L1,15706160.758118128,602654.8435511945,21344847.69317695,9929.988958653155,22007262.5643036,0.32,5.787329765022634,0.0,0.0
315042406.0,1,11,GPS_L1,20200389.11094342,4136951.805755933,16173136.902447589,-198841.70984131267,22059040.6060777,0.32,-17.55856331414469,0.0,0.0
315042406.0,3,7,Glonass_L1,10434008.52088827,6756081.671608076,22314209.772304468,-3195.9742488446686,21403125.7397652,0.32,-33.50040829913133,0.0,0.0
315042406.0,3,22,Glonass_L1,21494247.606947426,8833039.043933999,10661733.195638455,63415.01901475387,21905448.2791644,0.32,-44.802536798294895,0.0,0.0
315042406.0,3,23,Glonass_L1,11219499.604010724,-4811437.361244463,22382579.357692048,6290.055650320667,21516534.8444571,0.32,28.504263208534347,0.0,0.0
315042606.0,1,1,GPS_L1,15706318.133942513,603177.3756134434,21344722.45081353,9929.989038526564,22007251.9720214,0.32,5.787329765022634,0.0,0.0
315042606.0,1,11,GPS_L1,20200620.36022179,4137327.2850969713,16172765.00389832,-198841.7099342403,22059084.1094706,0.32,-17.55856331414469,0.0,0.0
315042606.0,3,7,Glonass_L1,10433457.248121144,6756340.545150422,22314388.91770396,-3195.974208381396,21403187.914891,0.32,-33.50040829913133,0.0,0.0
315042606.0,3,22,Glonass_L1,21494509.40476989,8833172.78820287,10661097.20766765,63415.01906285288,21905547.8501068,0.32,-44.802536798294895,0.0,0.0
315042606.0,3,23,Glonass_L1,11220011.65599772,-4811098.093839195,22382395.668989707,6290.05560972877,21516465.4972918,0.32,28.504263208534347,0.0,0.0
315042806.0,1,1,GPS_L1,15706475.514907235,603699.9026967639,21344597.19017817,9929.989118407932,22007241.519341,0.32,5.787329765022634,0.0,0.0
315042806.0,1,11,GPS_L1,20200851.60685372,4137702.754906983,16172393.091018898,-198841.7100272572,22059127.8048158,0.32,-17.55856331414469,0.0,0.0
315042806.0,3,7,Glonass_L1,10432905.975145498,6756599.429748275,22314568.04175557,-3195.9741679309627,21403250.1947181,0.32,-33.50040829913133,0.0,0.0
315042806.0,3,22,Glonass_L1,21494771.190559343,8833306.51828689,10660461.209524142,63415.01911103834,21905647.2116467,0.32,-44.802536798294895,0.0,0.0
315042806.0,3,23,Glonass_L1,11220523.70947543,-4810758.837766632,22382211.958754364,6290.055569152819,21516396.1850269,0.32,28.504263208534347,0.0,0.0
315043006.0,1,1,GPS_L1,15706632.901012152,604222.4248009796,21344471.91127093,9929.989198297248,22007230.9096086,0.32,5.787329765022634,0.0,0.0
315043006.0,1,11,GPS_L1,20201082.85083893,4138078.215186025,16172021.163809448,-198841.710120363,22059171.6746632,0.32,-17.55856331414469,0.0,0.0
315043006.0,3,7,Glonass_L1,10432354.70196174,6756858.325401586,22314747.14445925,-3195.9741274934045,21403312.3698439,0.32,-33.50040829913133,0.0,0.0
315043006.0,3,22,Glonass_L1,21495032.96431533,8833440.234186405,10659825.20120817,63415.01915931024,21905746.7651389,0.32,-44.802536798294895,0.0,0.0
315043006.0,3,23,Glonass_L1,11221035.764443427,-4810419.59302686,22382028.2269861,6290.055528592834,21516326.7331603,0.32,28.504263208534347,0.0,0.0
315043206.0,1,1,GPS_L1,15706790.29225696,604744.9419254588,21344346.614091966,9929.989278194502,22007220.2475256,0.32,5.787329765022634,0.0,0.0
315043206.0,1,11,GPS_L1,20201314.092176933,4138453.6659338255,16171649.222270427,-198841.71021355773,22059215.4398093,0.32,-17.55856331414469,0.0,0.0
315043206.0,3,7,Glonass_L1,10431803.428570762,6757117.232110075,22314926.22581477,-3195.9740870687506,21403374.7543723,0.32,-33.50040829913133,0.0,0.0
315043206.0,3,22,Glonass_L1,21495294.72603718,8833573.93590164,10659189.182720538,63415.01920766853,21905846.2139298,0.32,-44.802536798294895,0.0,0.0
315043206.0,3,23,Glonass_L1,11221547.820900856,-4810080.359620256,22381844.47368516,6290.055488048842,21516257.2812937,0.32,28.504263208534347,0.0,0.0
315043406.0,1,1,GPS_L1,15706947.688641408,605267.4540697217,21344221.2986414,9929.98935809968,22007209.6377932,0.32,5.787329765022634,0.0,0.0
315043406.0,1,11,GPS_L1,20201545.33086731,4138829.107150223,16171277.266402183,-198841.71030684127,22059259.1002541,0.32,-17.55856331414469,0.0,0.0
315043406.0,3,7,Glonass_L1,10431252.15497329,6757376.149873539,22315105.285822,-3195.9740466570347,21403436.9818488,0.32,-33.50040829913133,0.0,0.0
315043406.0,3,8,Glonass_L1,22035923.43562308,-4278317.593265049,12162116.745504435,-8064.044050397516,21859652.3789714,0.64,36.909169106627786,0.0,0.0
315043406.0,3,22,Glonass_L1,21495556.47572429,8833707.62343287,10658553.154061854,63415.01925611324,21905945.8895735,0.32,-44.802536798294895,0.0,0.0
315043406.0,3,23,Glonass_L1,11222059.878846982,-4809741.137547106,22381660.698851712,6290.055447520862,21516188.0039293,0.32,28.504263208534347,0.0,0.0
315043606.0,1,1,GPS_L1,15707105.090165252,605789.9612332884,21344095.96491936,9929.989438012766,22007199.1327621,0.32,5.787329765022634,0.0,0.0
315043606.0,1,11,GPS_L1,20201776.56690964,4139204.5388350566,16170905.296205074,-198841.7104002134,22059302.690898,0.32,-17.55856331414469,0.0,0.0
315043606.0,3,7,Glonass_L1,10430700.881170051,6757635.078691779,22315284.32448074,-3195.974006258288,21403499.2965763,0.32,-33.50040829913133,0.0,0.0
315043606.0,3,22,Glonass_L1,21495818.21337608,8833841.296780355,10657917.115232732,63415.01930464432,21906045.4081653,0.32,-44.802536798294895,0.0,0.0
315043606.0,3,23,Glonass_L1,11222571.938281098,-4809401.926807687,22381476.90248597,6290.055407008923,21516118.5520627,0.32,28.504263208534347,0.0,0.0
315043806.0,1,1,GPS_L1,15707262.496828193,606312.4634155271,21343970.612926,9929.989517933753,22007188.5928306,0.32,5.787329765022634,0.0,0.0
315043806.0,1,11,GPS_L1,20202007.800303444,4139579.9609880536,16170533.311679548,-198841.7104936741,22059346.4909445,0.32,-17.55856331414469,0.0,0.0
315043806.0,3,7,Glonass_L1,10430149.607161945,6757894.018564514,22315463.341790807,-3195.9739658725416,21403561.4891524,0.32,-33.50040829913133,0.0,0.0
315043806.0,3,8,Glonass_L1,22035303.93184252,-4278076.781736884,12163329.382349622,-8064.043972591829,21859480.7386297,0.64,36.909169106627786,0.0,0.0
315043806.0,3,22,Glonass_L1,21496079.938991856,8833974.95594433,10657281.066233972,63415.01935326176,21906145.0314583,0.32,-44.802536798294895,0.0,0.0
315043806.0,3,23,Glonass_L1,11223083.999202332,-4809062.727402383,22381293.084588163,6290.055366513047,21516049.1176463,0.32,28.504263208534347,0.0,0.0
315044006.0,1,1,GPS_L1,15707419.908630077,606834.9606162618,21343845.242661376,9929.989597862625,22007177.9481978,0.32,5.787329765022634,0.0,0.0
315044006.0,1,11,GPS_L1,20202239.03104844,4139955.373609272,16170161.31282574,-198841.71058722315,22059390.290991,0.32,-17.55856331414469,0.0,0.0
315044006.0,3,7,Glonass_L1,10429598.33294937,6758152.969491693,22315642.337752126,-3195.973925499828,21403623.7515293,0.32,-33.50040829913133,0.0,0.0
315044006.0,3,8,Glonass_L1,22034994.160581782,-4277956.35763533,12163935.683287626,-8064.043933540231,21859394.7614069,0.64,36.909169106627786,0.0,0.0
315044006.0,3,22,Glonass_L1,21496341.65257119,8834108.600925136,10656645.007065816,63415.01940196552,21906244.5325999,0.32,-44.802536798294895,0.0,0.0
315044006.0,3,23,Glonass_L1,11223596.061610265,-4808723.539331278,22381109.24515837,6290.055326033255,21515979.7530308,0.32,28.504263208534347,0.0,0.0
315044206.0,1,1,GPS_L1,15707577.325570604,607357.4528348609,21343719.85412565,9929.989677799364,22007167.3559156,0.32,5.787329765022634,0.0,0.0
315044206.0,1,11,GPS_L1,20202470.259144124,4140330.77669844,16169789.299644109,-198841.7106808604,22059433.9514358,0.32,-17.55856331414469,0.0,0.0
315044206.0,3,7,Glonass_L1,10429047.058533218,6758411.931473039,22315821.31236449,-3195.973885140179,21403685.9615555,0.32,-33.50040829913133,0.0,0.0
315044206.0,3,8,Glonass_L1,22034684.37640825,-4277835.921308447,12164541.972568415,-8064.043894389662,21859309.1855391,0.64,36.909169106627786,0.0,0.0
315044206.0,3,22,Glonass_L1,21496603.3541134,8834242.231723005,10656008.937729064,63415.0194507556,21906343.9813908,0.32,-44.802536798294895,0.0,0.0
315044206.0,3,23,Glonass_L1,11224108.125504022,-4808384.362594751,22380925.38419684,6290.055285569576,21515910.3709651,0.32,28.504263208534347,0.0,0.0
315044406.0,1,1,GPS_L1,15707734.747649528,607879.9400708443,21343594.447318945,9929.989757743971,22007156.7461832,0.32,5.787329765022634,0.0,0.0
315044406.0,1,11,GPS_L1,20202701.484590106,4140706.170255396,16169417.272135004,-198841.7107745858,22059477.6642312,0.32,-17.55856331414469,0.0,0.0
315044406.0,3,7,Glonass_L1,10428495.783914218,6758670.9045083495,22316000.26562775,-3195.973844793626,21403748.1192311,0.32,-33.50040829913133,0.0,0.0
315044406.0,3,8,Glonass_L1,22034374.579322506,-4277715.472755958,12165148.250191417,-8064.043855140274,21859223.4875198,0.64,36.909169106627786,0.0,0.0
315044406.0,3,22,Glonass_L1,21496865.043617897,8834375.848338204,10655372.858224325,63415.01949963198,21906443.6570345,0.32,-44.802536798294895,0.0,0.0
315044406.0,3,23,Glonass_L1,11224620.190882891,-4808045.197193085,22380741.50170375,6290.055245122028,21515841.04125,0.32,28.504263208534347,0.0,0.0
315044606.0,1,1,GPS_L1,15707892.174866602,608402.4223237323,21343469.02224139,9929.989837696425,22007146.2411522,0.32,5.787329765022634,0.0,0.0
315044606.0,1,11,GPS_L1,20202932.70738593,4141081.5542799775,16169045.230298776,-198841.7108683992,22059521.3944769,0.32,-17.55856331414469,0.0,0.0
315044606.0,3,7,Glonass_L1,10427944.5090931,6758929.888597421,22316179.197541725,-3195.9738044602013,21403810.3641578,0.32,-33.50040829913133,0.0,0.0
